115	1506	4441614.3	Global Ocean Sampling Expedition	GS121 Shotgun - Open Ocean - Indian Ocean - International water between Madagascar and South Africa - International	119426081	110720	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	1.5	Indian Ocean - International water between Madagascar and South Africa	 	unknown	23.1	other	Venter	1078.632	0	348.642
116	1507	4441615.3	Global Ocean Sampling Expedition	GS122a Shotgun - Open Ocean - Indian Ocean - International waters between Madagascar and South Africa - International	105196135	101558	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	1.9	Indian Ocean - International waters between Madagascar and South Africa	 	unknown	20.2	other	Venter	1035.823	0	390.741
117	1508	4441616.3	Global Ocean Sampling Expedition	GS123 Shotgun - Open Ocean - Indian Ocean - International water between Madagascar and South Africa - International	115611614	107966	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	2.2	Indian Ocean - International water between Madagascar and South Africa	 	unknown	20.4	other	Venter	1070.815	0	596.155
118	1509	4441617.3	Global Ocean Sampling Expedition	GS148 Shotgun - Fringing Reef - Indian Ocean - East coast Zanzibar (Tanzania), offshore Paje lagoon - Tanzania	107616215	107741	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	0.3	Indian Ocean - East coast Zanzibar (Tanzania), offshore Paje lagoon	 	Tanzania	 	other	Venter	998.842	0	565.835
119	1510	4441618.3	Global Ocean Sampling Expedition	GS149 Shotgun - Harbor - Indian Ocean - West coast Zanzibar (Tanzania), harbour region - Tanzania	111178553	110984	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	1.5	Indian Ocean - West coast Zanzibar (Tanzania), harbour region	 	Tanzania	 	other	Venter	1001.753	0	569.164
120	1511	4441663.3	Alvinella Pompejana Epibiont Metagenome	Alvinella Pompejana Epibiont	290371756	293065	hydrothermal vent	hydrothermal vent	hydrothermal vent	water	NA	WGS	 	2500	Black smoker chimneys on East Pacific Rise	5.33-6.40	unknown	20-80	other	Cary	990.81	0	260.296
121	1517	4441623.3	Ocean Viruses	Bay of British Columbia	42535763	416456	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	0 - 245	Bay of British Columbia	 	unknown	7.0 - 22.6	454	Rohwer	102.137	0	287.432
122	1518	4441624.3	Ocean Viruses	Sargasso Sea	41653979	399343	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	80	Sargasso Sea	 	unknown	19.8	454	Rohwer	104.306	0	273.973
123	1519	4441625.3	Ocean Viruses	Gulf of Mexico - Eastern	26809683	263908	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	3-90	Eastern Gulf of Mexico	 	unknown	21.6 - 30.0	454	Rohwer	101.587	7.272	177.183
124	1520	4441625.4	Ocean Viruses	Gulf of Mexico - Northeastern	26809683	263908	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	1-120 m	Northeastern Gulf of Mexico	 	unknown	18.7-30	454	Rohwer	101.587	7.014	151.248
125	1521	4441626.3	Ocean Viruses	Gulf of Mexico - Texas Coast	26809683	263908	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	surface - 5	Texas Coast, Gulf of Mexico	 	unknown	14.7 - 30.5	454	Rohwer	101.587	7.466	177.466
126	1522	4441627.3	Ocean Viruses	Gulf of Mexico - Western	26809683	263908	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	0-164	Western Gulf of Mexico	 	unknown	20.2 - 30.5	454	Rohwer	101.587	7.28	177.165
127	1523	4441628.3	Ocean Viruses	Gulf of Mexico - Texas Coast	26809683	263908	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	surface - 5	Texas Coast, Gulf of Mexico	 	unknown	14.7 - 30.5	454	Rohwer	101.587	6.916	151.803
128	1524	4441629.3	Ocean Viruses	Gulf of Mexico - Northeastern	26809683	263908	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	1-120 m	Northeastern Gulf of Mexico	 	unknown	18.7-30	454	Rohwer	101.587	6.985	177.596
129	1548	4441655.3	unknown	RColon	36534627	165813	unknown	unknown	unknown	unknown	 	WGS	 	 	unknown	 	unknown	 	unknown	unknown	220.336	0.959	228.12
130	1549	4441648.3	unknown	LColon	38196115	162844	unknown	unknown	unknown	unknown	 	WGS	 	 	unknown	 	unknown	 	unknown	unknown	234.556	0.548	33.312
131	1593	4441679.3	Cow Rumen	Cow rumen -- 640F6	26644817	264849	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	NA	WGS	79	 	Bloomington, IL	 	United States of America	 	454	White	100.604	0	493.97
132	1594	4441680.3	Cow Rumen	Cow rumen -- 80F6	18153371	178713	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	NA	WGS	79	 	Bloomington, IL	 	United States of America	 	454	White	101.578	0	427.075
133	1595	4441681.3	Cow Rumen	Cow rumen -- 710F6	35115534	345317	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	NA	WGS	79	 	Bloomington, IL	 	United States of America	 	454	White	101.691	0	172.433
134	1596	4441682.3	Cow Rumen	Cow rumen -- Pooled Planktonic	24016021	236830	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	NA	WGS	79	 	Bloomington, IL	 	United States of America	 	454	White	101.406	0	501.628
135	1613	4441733.3	Laboratory Mosquitoes Metagenome	N2173	68708092	289436	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	NA	Unknown	 	 	Naval Medical Research Center, Silver Spring, Maryland	 	United States of America	26 ; Celsius	454	Bishop-Lilly	237.386	0.485	25.835
136	1678	4441793.3	Laboratory Mosquitoes Metagenome	N2175	49582727	216164	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	NA	Unknown	 	 	Naval Medical Research Center, Silver Spring, Maryland	 	United States of America	26 ; Celsius	454	Bishop-Lilly	229.376	0.396	29.016
137	1679	4441794.3	Laboratory Mosquitoes Metagenome	N2187	53556733	341650	animal-associated habitat	animal-associated habitat	animal-associated habitat	host-associated	NA	Unknown	 	 	unknown	 	United States of America	 	454	Bishop-Lilly	156.759	1.165	52.849
138	1701	4441834.3	Subsurface Rifle	15_Rifle	58033228	241258	freshwater biome	sediment	sediment	sediment	NA	WGS	 	 	RIFRC site, Rifle, CO	 	USA	 	454	Meyer	240.544	0.412	324.08
139	1702	4441835.3	Subsurface Rifle	16_Rifle_w-o_AQDS15	47498987	190328	freshwater biome	sediment	sediment	sediment	NA	WGS	 	 	RIFRC site, Rifle, CO	 	USA	 	454	Meyer	249.564	0.194	464.643
140	1897	4442086.3	Subsurface Rifle	17_Rifle_expAQDS	70244682	284444	freshwater biome	sediment	sediment	sediment	NA	WGS	 	 	RIFRC site, Rifle, CO	 	USA	 	454	Meyer	246.954	0	431.688
142	2128	4442219.3	Oxygen Minimum Zone	OxMinZoneSite3Vir200806-90	115483201	476227	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	90	Iquique, Chile	 	Chile	 	454	Angly	242.496	1.137	577.444
143	2371	4442466.3	Comparative metagenomics of two microbial mats at Cuatro Cienegas basin	Red Mat Cuatro Cienegas Coahuila, Mexico (reads)	79728381	347728	Tropical/Subtropical Desert Division (320)	alkaline salt lake	surface water	microbial mat|biofilm	NA	WGS	745	1	Cuatro Cienegas	5.5	Mexico	30	454	Souza	229.284	0.564	226.666
144	2545	4442626.3	Global Ocean Sampling Expedition	GS030 Shotgun - Warm Seep - Galapagos Islands - Upwelling, Fernandina Island	461671889	436401	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	12	Upwelling, Fernandina Island	 	Ecuador	18.6	other	Venter	1057.907	0	607.679
145	3229	4443231.3	Meta data	A	440390760	1103048	soil	soil	soil	soil	NA	WGS	0 ; Meter	0 ; Meter	Eureka	7.9 ; pH	Canada	-18 ; Celsius	454	unknown	399.249	0.393	179.466
146	3230	4443232.3	Meta data	2M	413050689	1024347	soil	soil	soil	soil	NA	WGS	0 ; Meter	2 ; Meter	Eureka	7.8 ; pH	Canada	-18 ; Celsius	454	unknown	403.233	0.537	493.205
147	3298	4443316.3	Iquique Oxygen minimum zone Chile	OxMinZoneSite3Vir200811-10	35148396	152688	ocean biome	marine habitat	anoxic water	water	NA	WGS	 	10	Iquique	 	Chile	 	454	Dinsdale	230.198	3.387	448.423
148	3299	4443317.3	Iquique Oxygen minimum zone Chile	OxMinZoneSite3Vir200811-200	57509925	368124	ocean biome	marine habitat	anoxic water	water	NA	WGS	 	200	Iquique	 	Chile	 	454	Dinsdale	156.224	2.345	319.131
149	3341	4443360.3	Western English Channel Time Series	151- Jan_Day_prefiltered repeats removed	26849044	126082	unknown	unknown	unknown	unknown	 	Unknown	 	 	unknown	 	unknown	 	unknown	Gilbert	212.949	2.29	658.377
150	3342	4443361.3	Western English Channel Time Series	152-Jan_Night_Prefilter repeats removed	31070682	130520	unknown	unknown	unknown	unknown	 	WGS	 	 	unknown	 	unknown	 	unknown	Gilbert	238.053	1.64	247.103
151	3343	4443362.3	Western English Channel Time Series	153-April_Day_Prefilter repeats removed	18766912	124865	unknown	unknown	unknown	unknown	 	Unknown	 	 	unknown	 	unknown	 	unknown	Gilbert	150.298	2.001	244.861
152	3344	4443363.3	Western English Channel Time Series	154_Apr-Night_Prefilter repeats removed	26398498	145923	unknown	unknown	unknown	unknown	 	Unknown	 	 	unknown	 	unknown	 	unknown	Gilbert	180.907	1.638	254.576
153	3345	4443364.3	Western English Channel Time Series	155-Apr_Day repeats removed	37567984	212695	unknown	unknown	unknown	unknown	 	WGS	 	 	unknown	 	unknown	 	unknown	Gilbert	176.628	1.184	209.205
154	3346	4443365.3	Western English Channel Time Series	156-Aug_4pm_prefilter repeats removed	18934376	139363	unknown	unknown	unknown	unknown	 	Unknown	 	 	unknown	 	unknown	 	unknown	Gilbert	135.864	2.068	145.316
155	3347	4443366.3	Western English Channel Time Series	157-Aug_10pm_prefilter repeats removed	23466325	193234	unknown	unknown	unknown	unknown	 	Unknown	 	 	unknown	 	unknown	 	unknown	Gilbert	121.44	1.951	82.238
156	3348	4443367.3	Western English Channel Time Series	158-Aug_4am_prefilter repeats removed	29190657	154722	unknown	unknown	unknown	unknown	 	Unknown	 	 	unknown	 	unknown	 	unknown	Gilbert	188.665	1.137	254.396
157	3633	4443682.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_5 - MARINE DERIVED LAKE	284069722	283663	freshwater	freshwater	freshwater	water	NA	WGS	na	11.5	Ace Lake Vestfold Hills, Antarctica	 	Antarctica	 	sanger	Hoffman	1001.434	0	485.95
158	3634	4443683.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_1 - MARINE DERIVED LAKE	101310476	100085	freshwater	freshwater	freshwater	water	NA	WGS	na	23	Ace Lake Vestfold Hills, Antarctica	 	Antarctica	 	sanger	Hoffman	1012.244	0	1292.254
159	3635	4443684.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_6 - ACE LAKE, ANTARCTICA	281056691	281490	freshwater	freshwater	freshwater	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Hoffman	998.461	0	516.928
160	3637	4443686.3	Antarctica Aquatic Microbial Metagenome	AntarcticaAquatic_8	101573008	103058	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	1.82926829268293 ; Meter	Newcomb Bay, Antarctica	 	Antarctica	-0.5 ; Celsius	sanger	Hoffman	985.591	0	259.073
161	3644	4443693.3	Botany Bay Metagenomes	BBAY15	177136646	182393	marine habitat	marine habitat	marine habitat	host-associated	NA	WGS	 	9	Botany Bay near Bare Island, Sydney, Australia	8.05	Australia	17.1-18.3	other	Thomas	971.181	0	784.077
162	3645	4443766.3	Marine Bacterioplankton Metagenomes	S_35131	43636717	212751	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	5 ; Meter	South Pacific Subtropical Gyre	 	unknown	29.08 ; Celsius	454	Karl	205.107	4.087	193.085
163	3648	4443697.3	Marine Bacterioplankton Metagenomes	S_35155	68141892	292907	marine habitat	marine habitat	marine habitat	water	NA	WGS	5 ; Meter	 	Pacific Equatorial Divergence Province	 	unknown	27.4 ; Celsius	454	Karl	232.64	1.224	536.715
164	3650	4443699.3	Marine Bacterioplankton Metagenomes	S_35163	64758282	283485	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	5 ; Meter	Pacific North Equatorial	 	unknown	27.64 ; Celsius	454	Karl	228.436	5.643	596.403
165	3652	4443701.3	Marine Bacterioplankton Metagenomes	S_35179	51948153	227182	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	5 ; Meter	North Pacific Tropical Gyre	 	unknown	28.18 ; Celsius	454	Karl	228.663	0	400.872
166	3653	4443702.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000294	47289202	209073	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	 	coastal waters of a fjord close to Bergen, Norway	 	Norway	 	454	Gilbert	226.185	0	515.831
167	3654	4443703.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000295	30991689	134915	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	 	coastal waters of a fjord close to Bergen, Norway	 	Norway	 	454	Gilbert	229.713	0.222	502.131
168	3655	4443704.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000296	59316369	344216	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	 	coastal waters of a fjord close to Bergen, Norway	 	Norway	 	454	Gilbert	172.323	0	396.735
169	3656	4443705.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000297	68187679	304020	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	 	coastal waters of a fjord close to Bergen, Norway	 	Norway	 	454	Gilbert	224.287	0	448.131
170	3657	4443707.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000298	31359337	135033	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	 	coastal waters of a fjord close to Bergen, Norway	 	Norway	 	454	Gilbert	232.235	1.082	515.585
171	3658	4443706.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000299	38021523	162871	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	 	coastal waters of a fjord close to Bergen, Norway	 	Norway	 	454	Gilbert	233.446	1.06	463.294
172	3660	4443709.3	Marine Metagenome from Coastal Waters project at Plymouth Marine	SRS000301	26982195	116192	marine habitat	marine habitat	marine habitat	water	NA	WGS	 	 	coastal waters of a fjord close to Bergen, Norway	 	Norway	 	454	Gilbert	232.221	3.569	164.437
173	3661	4443765.3	Marine Synechococcus Metagenome	SRS000536_1	37998418	369811	marine habitat	marine habitat	marine habitat	water	NA	WGS	12.192	 	Scripps Institution of Oceanography, La Jolla, CA	 	United States of America	17.8	454	Palenik	102.751	0.393	69.349
174	3662	4443711.3	Marine Synechococcus Metagenome	SRS000536_2	37998418	369811	marine habitat	marine habitat	marine habitat	water	NA	WGS	12.192	 	Scripps Institution of Oceanography, La Jolla, CA	 	United States of America	17.8	454	Palenik	102.751	0.382	68.336
175	3663	4443713.3	Monterey Bay Microbial Study	mb2000jd298_1	53019554	221744	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Delong	239.103	0	567.943
176	3664	4443712.3	Monterey Bay Microbial Study	mb2000jd298_2	47933362	197939	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Delong	242.162	0	548.352
177	3665	4443714.3	Monterey Bay Microbial Study	mb2001jd115_1	44999341	189435	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Delong	237.545	0.753	488.646
178	3666	4443715.3	Monterey Bay Microbial Study	mb2001jd115_2	41387709	176036	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Delong	235.109	1.017	478.911
179	3667	4443716.3	Monterey Bay Microbial Study	mb2001jd135_1	52960995	223337	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Delong	237.135	0	467.587
180	3668	4443717.3	Monterey Bay Microbial Study	mb2001jd135_2	44711724	191523	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Delong	233.454	0	456.733
181	3677	4443727.3	Sargasso Sea Bacterioplankton Community	control	63156146	301178	marine habitat	marine habitat	marine habitat	water	NA	Unknown	 	10	Bermuda Atlantic Time-series Study (BATS) station	 	United States of America	21.2 	454	Moran	209.697	2.101	776.537
182	3678	4443728.3	Sargasso Sea Bacterioplankton Community	dmsp	63450400	305107	marine habitat	marine habitat	marine habitat	water	NA	Unknown	 	10	Bermuda Atlantic Time-series Study (BATS) station	 	United States of America	21.2 	454	Moran	207.961	2.295	929.035
183	3679	4443725.3	Metagenomic Analysis of the North Atlantic Spring Bloom	174-1	58957586	257471	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Giovannoni	228.987	2.613	782.511
184	3680	4443729.3	Metagenomic Analysis of the North Atlantic Spring Bloom	174-2	67360691	288735	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Giovannoni	233.296	0.969	699.319
185	3682	4443731.3	Metagenomic Analysis of the North Atlantic Spring Bloom	179-1	43870813	240122	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Giovannoni	182.702	3.907	479.422
186	3683	4443732.3	Metagenomic Analysis of the North Atlantic Spring Bloom	179-2	52783764	277763	marine habitat	marine habitat	marine habitat	unknown	NA	WGS	 	 	unknown	 	unknown	 	unknown	Giovannoni	190.032	4.314	481.323
187	3687	4443735.3	Surface Water Marine Microbial Community Gene Expression	TA_20179	24885419	113423	marine habitat	marine habitat	marine habitat	water	NA	Unknown	 	5	SJ0609.12 Station	 	United States of America	25.1453	454	Hewson	219.404	0.624	307.523
188	3689	4443738.3	Surface Water Marine Microbial Community Gene Expression	TA_20199	20850631	114431	marine habitat	marine habitat	marine habitat	water	NA	Unknown	 	5	SJ0609.07	 Station	 	United States of America	26.8523	454	Hewson	182.211	0.658	364.075
189	3690	4443740.3	Surface Water Marine Microbial Community Gene Expression	TA_34838	19135778	109761	marine habitat	marine habitat	marine habitat	water	NA	Unknown	 	5	Station SJ0609.09	 	United States of America	26.3084	454	Hewson	174.34	1.264	415.816
190	3691	4443763.3	Surface Water Marine Microbial Community Gene Expression	TA_34840	20725158	111638	marine habitat	marine habitat	marine habitat	water	NA	Unknown	 	5	SJ0609.09 Station	 	United States of America	26.3084	454	Hewson	185.646	0.735	329.497
